23,4.587865354196881,51.50211,9
24,1.9808504027483123,51.56814,7
22,1.7550375753328853,51.498978,10
30,1.1927245410007716,51.813614,8
16,0.6697303033925757,51.54275,7
11,0.5744904525957796,50.988132,9
25,0.608306235672727,51.175858,8
17,0.4891813999680941,51.07584,10
12,0.3515673125479977,50.816174,8
21,0.45528950456103673,50.8721,11
29,0.5600638579446158,51.075317,13
15,0.2575983672279118,50.94755,7
9,0.1960626039983258,50.69951,6
8,0.21913965097757213,50.339054,15
10,0.19847981785376115,50.13589,8
18,0.22612097061721464,50.165348,8
4,0.15297607617125283,49.557076,6
5,0.1507388780172587,49.137627,6
13,0.14881589423565914,49.132675,6
19,0.16772386850625484,49.172516,11
6,0.11552367917996412,48.874138,5
14,0.1464415278451325,48.894394,11
7,0.11973927612297469,48.721684,7
2,0.09904342385298269,47.900547,3
28,0.18081830792625078,48.06714,15
3,0.0859808306634591,47.623096,4
1,0.10035141310177932,46.60255,3
--------,--------,--------,-------
7,2.665732804930234,45.46544,7
8,1.3609215982596734,46.321064,7
6,0.7865459365378499,45.310165,5
14,0.7102786498210036,45.97903,6
25,0.980343700194715,47.188366,9
3,0.4084180901419214,45.27335,4
9,0.4177923903924782,45.585506,7
15,0.4516092925090215,46.158234,8
1,0.3383934252948156,43.12015,3
27,0.5099427928278055,44.13897,10
4,0.19369387180810693,43.61255,4
5,0.21536390835731803,43.521336,6
13,0.26612061793278396,43.900238,8
24,0.3245574473597677,44.511894,11
21,0.33767787456504705,45.031216,12
2,0.13006140873892014,44.258575,3
10,0.17010880470129222,44.481255,10
19,0.2019349187929699,44.79462,6
22,0.19997525965132093,45.081966,6
20,0.25018099389721477,45.447224,21
28,0.2302865757782267,45.77902,9
23,0.22437129257980631,46.094616,10
29,0.27280633000879106,46.430775,11
11,0.14544445368969297,46.554913,14
12,0.12450268461070398,46.644993,8
18,0.16480316670434095,46.81469,10
--------,--------,--------,-------
14,3.19192983224008,49.743805,9
15,1.8124498579470758,49.77934,12
13,1.2451999376143719,49.704823,13
21,0.9679340910496782,50.179123,10
7,0.5029892161118792,49.29069,9
16,0.49223082399633017,49.360924,7
22,0.6512118254732169,49.74238,11
8,0.31220983482680764,49.352238,7
12,0.36522919787115227,49.35152,10
20,0.30293102172181524,49.461834,6
6,0.23136408272774953,48.960953,7
28,0.38065856379935153,49.208496,9
10,0.28745042404679555,49.147285,12
25,0.3760036031806434,49.382286,11
3,0.16109159763092334,48.45597,5
9,0.1714739435868871,48.37176,9
1,0.18424466930524958,46.50845,4
27,0.2291010299269173,46.780777,9
4,0.08339002232632703,46.48738,3
5,0.12878529946434464,46.279053,8
24,0.16759405210028025,46.50521,8
2,0.10292203522581574,45.883224,4
19,0.16203501254094899,46.101757,9
11,0.0959601034760982,46.172993,6
--------,--------,--------,-------
11,3.1495454714951605,48.333572,7
12,1.8572541356090548,48.419907,12
10,1.036957558881734,48.36746,8
18,0.7906387851738116,48.797794,6
4,0.5092790363012792,47.06575,5
5,0.5009492125140252,46.3437,7
13,0.37660561661033903,46.669643,5
19,0.5103511375485758,47.33146,10
6,0.33979797796371775,46.936157,8
9,0.3034703701401479,46.929253,7
17,0.3338247664681875,47.324986,9
3,0.20486556252548022,46.297432,4
30,0.35977120460486667,46.753017,8
25,0.353148191072195,47.180897,9
21,0.23055937179363536,47.409428,7
2,0.1708251378943308,46.219604,4
14,0.2339084837765609,46.451,10
20,0.21216018010832846,46.6566,7
7,0.1415685590241219,46.59722,6
24,0.2492005210808283,46.92628,11
8,0.1515395853166045,46.916077,8
16,0.14942003601325599,47.030087,8
28,0.17524241192353981,47.226784,7
1,0.11982275303005539,46.02877,3
--------,--------,--------,-------
5,2.50017606853708,42.31429,6
6,1.2164325597511778,42.961433,5
4,0.8244514000545791,41.78508,5
12,0.9392979626229272,43.956654,12
22,0.7569048874974739,45.190544,8
2,0.3630059942303216,43.088913,3
23,0.6385088938550721,44.250195,9
21,0.4444530714159837,45.037434,6
29,0.5332385365994533,45.93121,10
15,0.3182743013294161,46.28629,6
11,0.2664301013338996,46.492317,6
20,0.35964173489449575,46.89629,9
28,0.3875662280748539,47.38864,9
14,0.19860123636200805,47.49889,9
10,0.21383241714857953,47.51938,8
16,0.1856482851700969,47.630848,7
8,0.14935115931040527,47.540047,8
7,0.2052489202900349,47.37021,11
18,0.19850932647172984,47.55988,8
13,0.14057589940430218,47.61837,6
17,0.1829814229184899,47.77688,16
9,0.13001458480225422,47.739475,7
1,0.11763828118845403,46.54084,2
27,0.2238178863107239,46.81297,19
--------,--------,--------,-------
26,4.65099323329281,52.258717,11
27,2.41310329408186,52.423374,10
25,1.3607589476235145,52.554523,9
19,0.972912721911952,52.096886,9
13,0.6068383263282565,51.46181,10
